index,tweet,label
4884,"3. sementara utk 6 sampel, diambil 2 relatif dekat transportasi massal (dibawah 1 km - tergantung posisi rumah) smtr 4 lokasi jauh (2 km) atau tanpa opsi transportasi massal (kecuali citra raya cikupa ada bis feeder swasta). dari lokasi saja, tentu sdh condong ke non transit",Neutral
4209,"only start filming. don't know when airing . biasa la kan cdrama kalau tak bertahun, tak sah",Neutral
6481,"kalau lingkungannya ga sehat pindah rumah oke bgt, tpi kadang sedih buat ninggalin rumah lama, karena kan kenangannya banyak",Sad
761,"blibet ini basictnya apa koq tiap hr bcra bodoh trs, seolah pekerjaan sipil gt aja spt sesuatu yg ndak mgkn bs dikerjakan, jokowi yg ktanya sarjana kehutanan sja bs bkin toll langit dn toll laut.",Anger
6966,ngk semangat idup,Sad
5634,"di tengah2 generasi yang butuh instant gratification, ternyata kesabaran itu kunci utama yang dibutuhkan untuk bertumbuh. ini ada 1 quote dari leo tolstoy. yang gue suka banget yang menggambarkan tentang proses dan waktu.",Neutral
5138,"membacanya lucu. pasti marah uang rakyat dikorupsibagaimana investor mau investasi ke kalau uangnya dimakan pejabat ""ace golkar 'ajari' ahy soal kuda hitam di 2024: terpenting strategi""",Neutral
4773,iya p santai,Neutral
5683,"kalo itu temen deket, kadang mereka kyk gitu tuh krn nganggep kamu santai, ga mudah marah, jd mereka nyaman aja godain km. solusinya km lebih tegas lagi aja, lebih ditunjukin kl km ga suka, jgn terlalu ga enakan..",Neutral
7050,"kasihan banget ya kamu ketemu cowok kayak aku gini.udah ga ganteng,suka curiga,sama cemburu lagi ahaha",Sad
5998,"semoga rezeki wlw udh dr kemaren mau beli aki motor sama bayar spp anak bang , ngojeknya lg sepi jd nunggak bayar spp nya semoga diqobul amin",Neutral
5426,"mungkin lain kali dia bisa menyatakannya secara jelas. walau begini, dia cukup senang. semuanya tenang sampai matanya bertemu dengan mata inupi yang baru saja datang.,inupi terlihat marah dan kesal, dari tatapannya saja draken sudah tahu. ia berdehem kecil namun draken-",Neutral
1402,eh taik takut. gua jadi ciize.,Fear
820,"masio jengkel maksimal. tapi tetep. ada ditengah-tengah. ada 2 kaki yg terus berusaha di seimbangkan. you did well sis, keep goin, cuma, lebih objektif dan bijak aja. jangan mau dibodohi 1 pihak. ini hidupmu, kamu berhak bahagia. jangan ga bahagia demi bikin orang lain bahagia.",Anger
6079,sedih dah,Sad
2721,"disana menanti di sini menunggu .. gabutt naann ,, semangat pagii",Joy
1932,"kenapa ya perasaan ku gak enak, mau pergi padahal nanti",Fear
4288,hii ! gimana kabar ?,Neutral
3560,lala moli banget suka tidur telentang gt,Love
6362,eh gue ikutan sedih denise keluar :/,Sad
6761,"lagi nulis surat (karna dia ulang tahun) buat temen yg temenan udh dari kelas 1 smp. sedih banget huhuut_t ga nyangka temenan dari msh bego sampe sekarang bego juga sih, mksdnya udah lama gitu, dari yg gatau apa apa sampe yg skrg kita udh harus nentuin buat masa depan..",Sad
4093,ternyata bkn aku saja yg diperlakukan seperti itu. cewe lain jg sama specialnya dimata dia,Neutral
5639,"ppp! buat kalian yang butuh epha app prem yg murah, fastrespon dan suka kasi promo, aku opres batch 2 sampe full member nih! mau intip pl atau mau nanya2 dulu? bisa banget! rep aja nanti kuketuk dm-nya ;3",Neutral
3055,"paling suka sih sama line guardiannya yg terakhir kali, seinget gue yg di versi thai guardiannya juga bilang gitu ""after all, life is a merely long-term homestay"" itu bener bener kayak, astaga.. mixed feelings banget pas denger itu",Joy
6049,"follow ca ore yok, sepi :v .kangkeceh",Neutral
3996,"10/10 cuma filmnya yuki kato yg buat gue wajib masuk bioskop, hanya menurut gue dia kurang pintar pilih project. sayang banget aktingnya yg luar biasa itu, berharap yuki bisa main di film yg berkualitas dan di dukung dari semua sisi, suka banget skil akting dia",Love
5914,"kyknya gue mati rasa.. gak deng, bukan mati rasa cuman belum move on aja makanya dibikin baper ga baper baper, awalnya ditinggikan trs skrang dijatuhkanpun ga ngerasa sedih juga",Neutral
2685,"jalan lurus pergi ke bogor, semangat terus jangan sampe kendorgood luck yaa kak ^va",Joy
3898,ohh jelas banget donk! aku suka banget disitu kakka jay sama kak heeseung juga keren suaranya . wah ide upcharku spontan aja sih gimana dong t__t,Love
58,hah bodoh kali kau pantek,Anger
76,"dpt mimpi kok mendukung keparnoan, bangun2 bangsat bgt bete au ah, mending ga usah tdr apa ya",Anger
796,lu paling susah di ayoin sih bangsat.,Anger
2416,senang bangett jimin udh sembuhh,Joy
2248,yuhuu semangat pagi yaww kak dan happy weekendd ^yn,Joy
6654,yah kecewa,Sad
785,"gausah ngasih gua aturan diluar kemampuan gua, lu bukan siapa siapa bego.",Anger
6219,yahh sedih,Sad
6890,"jangan marah padanya jika dia tidak lagi peduli. tapi marahlah pada diri sendiri sebab ketika dia peduli, kamu tidak pernah menghargai.",Sad
3158,alhamdulillah jim kamu udah sehat jangan lupa kasih kabar ke army ya ?,Joy
3106,"selamat pagi dari pku,tante baru bgn,nyenyak banget bobonya ga gerak2 semaleman semoga sehat n happy selalu teman2 se alter.yakin selalu ada rejeki tuk kita hari ini ya . cemilan dari momo juga ikut menemani tante visit pku,emg gitu tante suka bawa2",Joy
123,"kata mama harus baik samaa orang lain tpi kalo orang itu ngelunjak yaudah diemin aja tapi gue orangnya ga tega an.. jdi ya gtu, jatohnya malah tolol ngebantuin orng yg ga bisa usaha sendiri",Anger
2217,gempa tapi lagu lagi enak enak nya.,Joy
3946,"boy william nih gw suka banget liat cara ngomong dia, keliatan pinter tapi gak yang arogan gitu",Love
4299,"pengen tetep jaga komunikasi sama temen2 yg udah nikah, tp pas sekali ngechat akunya tanya kabar, eh dia malah tanya kapan aku nikah? pertanyaan yg cuma bisa kujawab dg senyum, atau berujung dengan tidak kubalas..",Neutral
5194,"dulu benci bgt sama picknava, eh malah dimanja terus tiap bulan.",Neutral
3885,kebiasaan banget suka ngabarin dadakan,Love
4385,"halo admin, mau tanya syarat untuk terbang dari juanda ke kualanamu kalau sudah vaksin dosis 2 pakai antigen saja/harus pcr ya?? dan tesnya bisa diambil di luar atau disediakan di bandara ya? karna saya naik penerbangan pertama besok. terima kasih!",Neutral
5462,enak gasih digituin?,Neutral
910,poin no 3 solusinya kontrol your kntl pak! enak aja udah dikasih 1 buat seumur hidup masih minta cicip yg lain. poin no 4 juga geli bacanya. ujung2nya yg dipikirin juga perkelamninan ye ini buaya2,Anger
2172,sarapan tenongan si enak,Joy
1850,"iya sih kalo pake jubah tp nonton sendirian agak malu, kalo ama temen masi agak ketolong",Fear
2309,keberpihakan akan ketidakadilan ini yg senantiasa diperjuangkan gus muhaimin. semangat terus gus....,Joy
6624,astaga sedih bgt.. denise tuh fav bgt dah suaranya,Sad
3634,"film ini cinematographynya cantik banget, ngga kuning kayak film jepang biasanya wkwk. ceritanya termasuk 'ringan' menurutku, yang bikin aku suka sama film ini yaitu bagian theatrenya keren banget asli 8/10. ah, btw ini adegan 18+nya ya",Love
1257,"kyu, kata gue ajakin yg lain juga deh, kalo pada gamau teror aja pake chucky",Fear
2495,"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan raa",Joy
5337,"ketika ragu menghampiri, ikuti kata hati. beri pertanyaan, rasakan jawaban. terkadang, kamu harus belajar untuk mempercayai hati.",Neutral
4536,"tapi makin banyak yg paham kok. kek saat heboh delta, teman2ku banyak yg rawat ortu mereka di rumah saja. alhamdulillah sembuh. biarkan dibilang hoaks, kita tetap bersuara. buktinya man temanku yg udah rasakan kipi vaksin jd berubah pikiran kok. keknya harus merasakan dulu",Neutral
3501,"baik, trs bisa ngertiin aku, trs suka ngelawak ga jelas, absurd, aneh. negatifnya dia ya cukup aku aja yg tau. selebihnya aku sayang sama dia. dari dia yg suka ngelawak ga jelas, selalu support aku, rela nganterin aku ke tempat jauh wkwk trs pendengar yang baik juga dia.",Love
1178,ngeri editannya,Fear
4296,"aku saat skripsian. temen-temen udah seminar proposal, dan aku masih stuck sama dospem yg nggak ada kabar 2 minggu. alhamdulillah lulus, masih suka nggak nyangka",Neutral
5328,pejabat pd kaget mulu tp jantungnya kuat aja ya soalnya kagetnya aslinya ga kaget jg..ehh gimana? maksudnya udah tau,Neutral
5790,lrt memang ajaib orang-orang sebelah sana tu dan ini bukan yg pertama kalinya mereka kecewa karena kemakan ekspetasi berlebihan mereka sendiri kan,Neutral
3650,"”dg meta orang lain. misalnya kokomi, yang kamu benci banget itu, naik usage rate nya, ya berarti orang suka pake itu ke abyss. come on, kita tau orang yang ke abyss, apalagi lantai 9 sampe 12, nggak mungkin ke sana cuma buat have fun pake alesan api mihoyo rusak wkwk",Love
442,"emang bangsat para netizen, sampe bayi aja dihujat macam itu",Anger
5425,"kalau komik gl gini jarang yg sad ending, biasanya konfliknya yg banyak tp akhirnya bahagia, beda kalau udah masuk di drama, biasanya kbnyakan sad ending",Neutral
1399,"di urut dulu ke tukang urut, takut salah urat",Fear
2973,lucu banget kakak tertua takut sama saya.,Joy
2884,seru bangsat sih,Joy
1457,takut patah hati gara2 derek,Fear
4347,biasa sblm kluar dr bilik dentist tu check dulu klu tlebih suruh dentist potong dgn cutter,Neutral
6742,"halo siang min kok ga bisa pesen tiket ""ku kira kau rumah"" di gojek dengan alasan kota saya tidak ada di situ ya, kecewa bgtt :(",Sad
3459,"ih enak banget keliatannya. suka deh kalo yg ga rapi gitu buletannya, ikutan kegoreng kol nya.",Love
1054,hahaha betul sekali aku aja susah kalo udah gak suka sama orang benci nya sampai lama banget,Anger
3779,"selain anime naruto,gua juga cintaaaa banget ke anime hunter x hunter =))",Love
4657,"ibuku sering bilang, kalau kita menyisakan 1 butir nasi saja, tuhan akan menghukum kita! - genta kojima",Neutral
3275,antara ngakak sama sedih anjr nonton inituh kawkwakwakawawk,Joy
5427,"yaudah aku pulang, babai kawan kawan semoga kalian bersenang senang",Neutral
3699,"yeayy hadiah giveawaynya udah sampe baguss selimutnya phi , suka bangett gambarnya gede dikasih freebies jugaa makasih yaa phi buat giveawaynya suka banget dan thanks admin jugaa",Love
929,ya kalo mau poligami ikuti sunah rosul tunggu istri pertama meninggal dulu dan lu nikah ma nene2 yang udh tua dan miskin buat diurus bukan mau enak nya doang tolol,Anger
1415,"alhamdulillah-nya udah divaksin sih. itu juga setelah drama. ibu mertua gwa tinggal sendirian. beberapa bulan lalu bapak mertua baru wafat. jadi yaa, khawatir. lalu ya gituu, agak meremehkan covid. makin khawatir lagi~",Fear
2372,happy birthday!! semoga sehat dan bahagia selalu yaa,Joy
5003,"wkwk kasian yg pendek selalu jd korban btw aku open jasa hapus akun tanpa email dan pass, bayar setelah acc terhapus",Neutral
1829,hari ini belum ngerjain tugas samsek males banget takut numpuk tapi males,Fear
4077,baru saja mengirim foto,Neutral
3945,"lebih baik perjuangin orang yang bener2 sayang, tulus sama kita, dari pada perjuangin orang yang kita suka yang belum bener2 sayang sm kita.",Love
4594,"krn mmg momen nya belum terjadi, jadi tunggu saja sampai gelaran formula e benar2 gagal, maka kpk punya alasan kuat utk menyelidiki. kalau sekarang kpk masuk, nanti malah akan dituduh ikut menggagalkan gelaran f-e oleh kroni balaikota.",Neutral
4966,kalau itu artinya cerdas.. bodoh selamanya pun aku tak keberatan (uzumaki naruto),Neutral
6768,bangun tidur tiba2 sedih,Sad
1502,"tapi lanjut dimakan gak? takut banget kalo lanjut makan, takutnya ada pecahan beling kecil masuk ke perut",Fear
5702,"kalau saya sih lebih suka dibujuk tapi kalau dia minta waktu yaudah kasih waktu buat dia sendiri dulu, abis itu baru dibujuk",Neutral
1450,takut tgk harga,Fear
4696,"keluarga gregory diberkati dengan anak yang luar biasa. samidare, adalah anak yang cepat tanggap dalam pelajaran sihir. membuat kedua orang tuanya berharap terlalu besar agar anaknya kelak akan menjadi penyihir hebat.",Neutral
2011,"iya iyaang.. mau reply biasa gw kong tapi gw tag bapak ade,takut nganu nanti",Fear
5365,"jangan pernah memberi seseorang harapan, jika kamu tak ingin memenuhinya. lebih baik jujur meski pilu, dari pada bahagia tapi palsu.",Neutral
3515,hooh.. km suka banget kan yaa..,Love
6211,"sedih si sebenernya tapi thank you denise sudah bekerja keras saat bersama semoga uri mm maknae lockey bisa sukses terus ya berkarir diluar sana ditunggu karya denise yang lainnya, dan musik yang denise suka bisa segera menjadi album ya",Sad
5018,kalau itu artinya cerdas.. bodoh selamanya pun aku tak keberatan (uzumaki naruto),Neutral
6092,bener sih waktu itu lagi pengen nonton yg sedih-sedih langsung cus nonton ini dan berakhir mewek nangis,Sad
6791,sedih bgt aaaaa,Sad
4717,"baru saja mengirim foto brebes, jawa tengah, indonesia",Neutral
3264,mon maap ini sedih tapi lucu jadinya w ngakak awkwakak,Joy
5710,rasa lada nya strong banget.. lebih suka yg dikit ladanya,Neutral
6300,sedih banget kan,Sad
4458,sebuah pengalaman luar biasa untuk menyaksikan bahwa teknologi masih belum ada apa-apanya dibandingkan gejala alam.,Neutral
6118,sedih banget:),Sad
6,drama abg tolol,Anger
2980,wajibb. nyak dulu ambil karna takut abis hahahahahaha,Joy
3739,tapi dulu suka sama aoi pake banget seehhhh,Love
2487,paling enak jadi orang yang kalem,Joy
3361,gua tebak jaechan duluan yg baper sih karena seoham nya ngasih perhatian 'lebih' gitu kek skshekehjehekehe keliatan banget jaechan nya suka open up apalagi setelah punya instagram,Love
678,"i biasa i balas dendam, kalau dia main game melampau lampau, i palau msg dia. sape rasa adil? tibee",Anger
1943,serem banget mio-chan ternyata suka makan dinosaurus.. -s,Fear
4626,pada seneng banget menghukum orang sih? setiap hari ada saja yang dihujat. pentingnya ngajarin kolaborasi sebelum kompetisi.,Neutral
6513,"pagi ini terbangun dengan perasaan campur aduk, ya emosi, ya sedih. bingung mau ngapain, rasanya tuh lama banget waktu berputar. makin gk betah di rumah.",Sad
5987,pickaw pn sepi mulu,Neutral
5434,harus bahagia,Neutral
4649,coklat request: lyodra - pesan terakhir (auto-rj),Neutral
2607,"mensyukuri hari ini, belajar memperjuangkan sesuatu dengan penuh rasa ikhlas & semangat untuk sebuah kebahagiaan!",Joy
6449,"dgrin child smbl inget dl nntonin mrka jmn rookies agk sedih gt, dh pd gede smua gaada yg kepala 1 lg pdhl dl ga trlalu suka mrk krn liatnya kek msh bocah gt pdhl jg gedean mrka:v",Sad
4527,hanya orang biasa dengan mimpi yang biasa aja.,Neutral
6509,denise ih gila gua sedih banget denise langsung deg jantung gua,Sad
3134,"alhamdulillah kabar baik jugaa, udh srpan belum niee ??",Joy
1064,ada yang mulai sebar bacot!! pesan prabowo ke seluruh kader gerindra: jangan jauh-jauh dari ulama!,Anger
2894,huwa yenanya mami kok gemes sih marah aja segemes ini aru rela dimarahin yena trs tiap hari pliss mau karungin,Joy
6987,"revisi proposal dikira 30k/revisi, tapi perintahnya nambahin penjelasan 2 variabel lain + hasil penelitian dari tiap variabel :), ngilang berhari2, dateng2 nuduh nipu. padahal cust yg lain suka aku kasih bonus page atau pengurangan harga",Sad
4635,"subsidi murah kak, 300k tempatku biasa steril",Neutral
2242,semangat menambah,Joy
1474,still can't help but feel so curious about her face. secantik apa sih kak raline sampe gege gak mau nunjukin fotonya ke orang-orang karena takut pada naksir gitu ya?,Fear
5247,"jangan khawatir kalau gavi, araujo yang dikhawatirkan pindah. dapat tawaran dari chelsea dengan gaji gede tuh",Neutral
1889,lagi kerja disemangatin sama si cantik yang belum mandi gara gara takut beku,Fear
3435,"wajar kok ver, kemaren juga ku liat tiktok lama private school check yang dibikin sama salah satu anak angkatanku, kangen banget liat kelas, pengen ngobrol2 di sana lagi tapi mana mungkin wkwkw sama bangett suka nyatu2in meja gituu biar enak ngobrolnya",Love
4392,"betul aku juga gt, mikinya nanti kalo pas udah nikah mau konsul tentang kehamilan maunya pake dokter yang biasa dipake keluarga ku pas mereka hamil aja lebih aman",Neutral
1053,suka banget ngetease jay. sadar diri wooyy !!!,Anger
3705,eh ini judul kartunnya apa sih kak kalau boleh tauu? aku suka banget nontonnya,Love
2021,mending gausah deh daripada kecewa,Fear
5571,"dengan senang hati & terima kasih konfirmasinya. jika kamu membutuhkan informasi, jangan sungkan untuk chat kami kembali ya atau kamu jg bs mendapatkan informasi melalui help center via aplikasi ataupun website have a nice day. terima kasih by ts",Neutral
5044,"genggamlah dunia dan jangan biarkan dunia mengenggam dirimu. kawallah nafsumu dan jangan biarkan nafsu mengawal dirimu. marah orang mulia boleh dilihat melalui sikapnya. tapi marah seseorang yang bodoh itu, boleh dilihat melalui percakapannya"" - imam as syafie -",Neutral
5446,enak bgt jd mba nain,Neutral
2658,yukk semangat ngeba,Joy
2467,"gataww y gw happy pagi keekk ngalir aja, semangat rawr mwah lvyu",Joy
3892,"waktu aku mulai tau, kalau ternyata dahyun twice aslinya tenang dan misterius banget.. padahal awal aku stan twice karena dia, dan ngiranya dia bobrok abiess tapi gapapa sih tetep sayang",Love
1130,trs barusan dia reach out aku trs minta tolong buat bantu project dia yaallaah aaaa jujur agak takut pressure tp ok gapapa,Fear
1461,"takut banget kena polusi, mau isoman dulu",Fear
4367,"09.23 simpang tengkawang : antrian kendaran normal dikeempat kaki simpang, situasi arus lalulintas lancar",Neutral
6405,sedih bgt dilupakan,Sad
3365,iya bener!! aku demen banget cookies and cream,Love
7032,ada sedikit penyesalan kenapa gak dri awal aja gue suka mereka pdahal gue udah tau mereka thun itu mereka booming banget tpi blm tertarik untk suka suka exo 2021 ni itu pun ya gra2 tmn krena dia juga bru suka exo di 2020 dia selalu nunjukin gue ttng exo jdi gue cri tau jga,Sad
